id,start_time,end_time,namespace,app,chaosengine,experiment,status,verdict,duration_seconds,blast_radius,rollback_performed,rollback_time_seconds,rollback_reason,pod_name,node,host_ip,cpu_before_pct,cpu_during_pct,cpu_after_pct,memory_before_mb,memory_during_mb,memory_after_mb,latency_before_ms,latency_during_ms,latency_after_ms,error_rate_before_pct,error_rate_during_pct,error_rate_after_pct,probe_name,probe_success_pct,probe_checks,probe_details,resilience_score,raw_metric_snapshot,labels,annotation
aac6a4e0-af1f-4ea7-8fd3-0d351e27dfb9,2025-10-10T05:27:41.802690Z,2025-10-10T05:35:27.551994Z,production,nginx,nginx-cpu-hog-chaos,cpu-hog,Aborted,Pass,465.75,pod,False,,,nginx-pod-12,node-4,10.0.13.34,31.81,48.47,28.29,110.99,89.81,159.33,105.69,252.28,142.84,3.89,24.42,3.2,http-response,22.15,10,"{'probe_name': 'http-response', 'checks': 10, 'success_percentage': 22.15, 'failures': 0}",41.76,"litmus_chaosengine_experiment_verdict{app=""nginx"",experiment=""cpu-hog""} 1
litmus_chaosengine_experiment_duration_seconds{app=""nginx"",experiment=""cpu-hog""} 465.75
litmus_experiment_result_probe_success_percentage{app=""nginx"",probe=""http-response""} 22.15
","{'team': 'search-team', 'criticality': 'P1', 'release': 'v1.1.30'}",post-deployment-check
faf7a611-2919-4a40-ba17-e102a95e158a,2025-10-10T04:46:41.802690Z,2025-10-10T04:53:35.030700Z,qa,recommendation,recommendation-kube-api-failure-chaos,kube-api-failure,Running,Pass,413.23,node,False,,,recommendation-pod-39,node-5,10.0.33.33,25.69,64.07,22.19,398.12,639.93,388.86,121.48,132.31,185.69,4.26,30.3,11.49,liveness-probe,43.01,4,"{'probe_name': 'liveness-probe', 'checks': 4, 'success_percentage': 43.01, 'failures': 3}",54.54,"litmus_chaosengine_experiment_verdict{app=""recommendation"",experiment=""kube-api-failure""} 1
litmus_chaosengine_experiment_duration_seconds{app=""recommendation"",experiment=""kube-api-failure""} 413.23
litmus_experiment_result_probe_success_percentage{app=""recommendation"",probe=""liveness-probe""} 43.01
","{'team': 'search-team', 'criticality': 'P1', 'release': 'v4.13.46'}",scheduled-experiment
032e136f-f496-4ef7-bdc5-4d40b36143a3,2025-10-10T05:11:41.802690Z,2025-10-10T05:16:00.727274Z,production,inventory,inventory-memory-stress-chaos,memory-stress,Completed,Pass,258.92,pod,False,,,inventory-pod-6,node-3,10.0.47.111,29.81,86.63,30.94,255.26,514.13,221.19,25.32,89.58,85.16,3.75,38.47,10.4,custom-slo-probe,60.04,6,"{'probe_name': 'custom-slo-probe', 'checks': 6, 'success_percentage': 60.04, 'failures': 0}",55.41,"litmus_chaosengine_experiment_verdict{app=""inventory"",experiment=""memory-stress""} 1
litmus_chaosengine_experiment_duration_seconds{app=""inventory"",experiment=""memory-stress""} 258.92
litmus_experiment_result_probe_success_percentage{app=""inventory"",probe=""custom-slo-probe""} 60.04
","{'team': 'core-platform', 'criticality': 'P0', 'release': 'v4.7.6'}",pre-deployment-validation
9d16920f-3d13-44f6-b01d-fd170116661e,2025-10-10T03:18:41.802690Z,2025-10-10T03:22:25.501515Z,production,inventory,inventory-node-reboot-chaos,node-reboot,Failed,Fail,223.7,node,True,58.22,slo-breach,inventory-pod-50,node-20,10.0.13.156,30.73,95.24,27.75,113.49,142.28,144.96,14.85,160.45,111.47,0.46,21.68,2.97,db-connectivity,34.09,6,"{'probe_name': 'db-connectivity', 'checks': 6, 'success_percentage': 34.09, 'failures': 2}",47.68,"litmus_chaosengine_experiment_verdict{app=""inventory"",experiment=""node-reboot""} 0
litmus_chaosengine_experiment_duration_seconds{app=""inventory"",experiment=""node-reboot""} 223.7
litmus_experiment_result_probe_success_percentage{app=""inventory"",probe=""db-connectivity""} 34.09
","{'team': 'search-team', 'criticality': 'P2', 'release': 'v5.2.3'}",on-demand-run
1544478d-a4fa-45b4-ac44-9dae8dd4cf86,2025-10-10T06:43:41.802690Z,2025-10-10T06:51:15.692038Z,litmus,nginx,nginx-dns-failure-chaos,dns-failure,Completed,Fail,453.89,node,True,227.71,auto-detected-failure,nginx-pod-32,node-20,10.0.226.107,14.46,22.22,18.02,257.6,497.41,219.28,44.88,241.61,31.45,1.02,38.83,8.23,custom-slo-probe,28.94,2,"{'probe_name': 'custom-slo-probe', 'checks': 2, 'success_percentage': 28.94, 'failures': 0}",36.21,"litmus_chaosengine_experiment_verdict{app=""nginx"",experiment=""dns-failure""} 0
litmus_chaosengine_experiment_duration_seconds{app=""nginx"",experiment=""dns-failure""} 453.89
litmus_experiment_result_probe_success_percentage{app=""nginx"",probe=""custom-slo-probe""} 28.94
","{'team': 'growth', 'criticality': 'P2', 'release': 'v4.5.8'}",post-deployment-check
57f59144-2c5c-4cc4-9ba5-7a3bf902cff9,2025-10-10T02:56:41.802690Z,2025-10-10T03:03:45.487092Z,qa,user-service,user-service-pod-kill-chaos,pod-kill,Failed,Pass,423.68,node,False,,,user-service-pod-2,node-15,10.0.39.221,17.74,46.05,20.54,151.33,324.1,244.57,35.2,224.2,70.41,3.45,17.92,6.69,readiness-probe,24.33,10,"{'probe_name': 'readiness-probe', 'checks': 10, 'success_percentage': 24.33, 'failures': 6}",43.11,"litmus_chaosengine_experiment_verdict{app=""user-service"",experiment=""pod-kill""} 1
litmus_chaosengine_experiment_duration_seconds{app=""user-service"",experiment=""pod-kill""} 423.68
litmus_experiment_result_probe_success_percentage{app=""user-service"",probe=""readiness-probe""} 24.33
","{'team': 'payments-team', 'criticality': 'P1', 'release': 'v3.10.14'}",pre-deployment-validation
04a8b53d-3614-4d03-9da8-f98bf28f4b45,2025-10-10T06:33:41.802690Z,2025-10-10T06:34:32.248420Z,production,payments,payments-process-kill-chaos,process-kill,Failed,Pass,50.45,namespace,False,,,payments-pod-47,node-5,10.0.120.27,8.69,50.86,13.89,279.43,326.86,334.0,99.33,247.76,170.52,2.24,39.21,7.01,http-response,32.32,6,"{'probe_name': 'http-response', 'checks': 6, 'success_percentage': 32.32, 'failures': 1}",39.82,"litmus_chaosengine_experiment_verdict{app=""payments"",experiment=""process-kill""} 1
litmus_chaosengine_experiment_duration_seconds{app=""payments"",experiment=""process-kill""} 50.45
litmus_experiment_result_probe_success_percentage{app=""payments"",probe=""http-response""} 32.32
","{'team': 'growth', 'criticality': 'P0', 'release': 'v4.14.40'}",pre-deployment-validation
ccd0b4e0-2620-4355-972a-0c97221997cb,2025-10-10T05:10:41.802690Z,2025-10-10T05:16:38.697445Z,litmus,user-service,user-service-process-kill-chaos,process-kill,Completed,Pass,356.89,pod,False,,,user-service-pod-4,node-12,10.0.146.20,24.17,51.08,25.78,383.98,740.39,292.18,181.9,291.95,184.49,3.03,23.08,12.52,db-connectivity,10.35,6,"{'probe_name': 'db-connectivity', 'checks': 6, 'success_percentage': 10.35, 'failures': 5}",39.41,"litmus_chaosengine_experiment_verdict{app=""user-service"",experiment=""process-kill""} 1
litmus_chaosengine_experiment_duration_seconds{app=""user-service"",experiment=""process-kill""} 356.89
litmus_experiment_result_probe_success_percentage{app=""user-service"",probe=""db-connectivity""} 10.35
","{'team': 'payments-team', 'criticality': 'P2', 'release': 'v2.1.15'}",post-deployment-check
2cc5adca-1d0c-4bdc-a80c-fd7fb6dc7a32,2025-10-10T03:03:41.802690Z,2025-10-10T03:08:58.623479Z,staging,orders,orders-memory-stress-chaos,memory-stress,Failed,Pass,316.82,node,True,102.26,slo-breach,orders-pod-50,node-11,10.0.26.203,27.46,47.35,31.93,279.8,728.29,354.46,67.34,179.72,64.31,1.75,40.46,8.13,db-connectivity,12.9,2,"{'probe_name': 'db-connectivity', 'checks': 2, 'success_percentage': 12.9, 'failures': 1}",33.36,"litmus_chaosengine_experiment_verdict{app=""orders"",experiment=""memory-stress""} 1
litmus_chaosengine_experiment_duration_seconds{app=""orders"",experiment=""memory-stress""} 316.82
litmus_experiment_result_probe_success_percentage{app=""orders"",probe=""db-connectivity""} 12.9
","{'team': 'growth', 'criticality': 'P2', 'release': 'v3.4.42'}",rollback-test
1de1a376-824d-4474-9256-be9a6bfa433a,2025-10-10T06:59:41.802690Z,2025-10-10T07:06:11.187458Z,staging,search,search-process-kill-chaos,process-kill,Running,Pass,389.38,namespace,True,50.71,manual-intervention,search-pod-14,node-11,10.0.248.50,33.93,41.01,39.35,342.29,778.32,249.84,68.02,218.94,63.75,1.88,8.37,9.86,http-response,80.9,3,"{'probe_name': 'http-response', 'checks': 3, 'success_percentage': 80.9, 'failures': 3}",71.47,"litmus_chaosengine_experiment_verdict{app=""search"",experiment=""process-kill""} 1
litmus_chaosengine_experiment_duration_seconds{app=""search"",experiment=""process-kill""} 389.38
litmus_experiment_result_probe_success_percentage{app=""search"",probe=""http-response""} 80.9
","{'team': 'payments-team', 'criticality': 'P1', 'release': 'v3.7.28'}",rollback-test
c1c9e279-01df-439a-b527-80586e22bfe8,2025-10-10T04:49:41.802690Z,2025-10-10T04:57:14.475433Z,production,recommendation,recommendation-network-partition-chaos,network-partition,Completed,Fail,452.67,cluster,False,,,recommendation-pod-31,node-7,10.0.188.174,31.01,85.48,31.07,196.53,235.66,136.47,121.33,294.66,107.59,2.4,17.25,11.61,http-response,85.12,5,"{'probe_name': 'http-response', 'checks': 5, 'success_percentage': 85.12, 'failures': 0}",68.48,"litmus_chaosengine_experiment_verdict{app=""recommendation"",experiment=""network-partition""} 0
litmus_chaosengine_experiment_duration_seconds{app=""recommendation"",experiment=""network-partition""} 452.67
litmus_experiment_result_probe_success_percentage{app=""recommendation"",probe=""http-response""} 85.12
","{'team': 'core-platform', 'criticality': 'P1', 'release': 'v4.16.9'}",post-deployment-check
6434e2f5-7e92-4504-9f80-58650aecda5f,2025-10-10T06:51:41.802690Z,2025-10-10T07:01:09.918581Z,staging,auth,auth-io-stress-chaos,io-stress,Failed,Pass,568.12,cluster,True,115.6,auto-detected-failure,auth-pod-26,node-17,10.0.191.61,13.43,20.37,17.72,167.35,197.68,75.01,183.56,272.78,263.29,3.79,22.55,9.17,readiness-probe,1.9,4,"{'probe_name': 'readiness-probe', 'checks': 4, 'success_percentage': 1.9, 'failures': 1}",37.28,"litmus_chaosengine_experiment_verdict{app=""auth"",experiment=""io-stress""} 1
litmus_chaosengine_experiment_duration_seconds{app=""auth"",experiment=""io-stress""} 568.12
litmus_experiment_result_probe_success_percentage{app=""auth"",probe=""readiness-probe""} 1.9
","{'team': 'growth', 'criticality': 'P0', 'release': 'v3.7.19'}",scheduled-experiment
ecd7d295-77f0-4ede-9d66-0f479fb3ef02,2025-10-10T07:31:41.802690Z,2025-10-10T07:34:08.674195Z,litmus,recommendation,recommendation-pod-kill-chaos,pod-kill,Failed,Pass,146.87,namespace,False,,,recommendation-pod-35,node-1,10.0.123.184,17.74,60.78,12.55,195.8,511.2,112.92,194.96,199.17,238.09,2.54,42.07,7.19,db-connectivity,87.33,1,"{'probe_name': 'db-connectivity', 'checks': 1, 'success_percentage': 87.33, 'failures': 1}",67.89,"litmus_chaosengine_experiment_verdict{app=""recommendation"",experiment=""pod-kill""} 1
litmus_chaosengine_experiment_duration_seconds{app=""recommendation"",experiment=""pod-kill""} 146.87
litmus_experiment_result_probe_success_percentage{app=""recommendation"",probe=""db-connectivity""} 87.33
","{'team': 'search-team', 'criticality': 'P1', 'release': 'v1.11.50'}",scheduled-experiment
796802ba-3cad-4bb5-84d2-ce68fca66049,2025-10-10T03:43:41.802690Z,2025-10-10T03:46:10.272615Z,staging,payments,payments-node-reboot-chaos,node-reboot,Completed,Pass,148.47,cluster,False,,,payments-pod-22,node-6,10.0.237.252,8.11,17.55,12.43,380.26,350.6,320.58,158.43,334.45,176.3,1.55,17.48,9.33,db-connectivity,25.33,4,"{'probe_name': 'db-connectivity', 'checks': 4, 'success_percentage': 25.33, 'failures': 2}",44.34,"litmus_chaosengine_experiment_verdict{app=""payments"",experiment=""node-reboot""} 1
litmus_chaosengine_experiment_duration_seconds{app=""payments"",experiment=""node-reboot""} 148.47
litmus_experiment_result_probe_success_percentage{app=""payments"",probe=""db-connectivity""} 25.33
","{'team': 'search-team', 'criticality': 'P0', 'release': 'v3.8.7'}",pre-deployment-validation
be828a26-6611-47af-bfdb-32ea7ff53dcd,2025-10-10T02:49:41.802690Z,2025-10-10T02:58:36.047168Z,staging,recommendation,recommendation-disk-fill-chaos,disk-fill,Aborted,Pass,534.24,pod,False,,,recommendation-pod-32,node-12,10.0.136.206,17.56,47.7,27.46,113.16,224.73,33.68,66.26,118.34,99.77,3.59,10.26,6.92,db-connectivity,4.24,6,"{'probe_name': 'db-connectivity', 'checks': 6, 'success_percentage': 4.24, 'failures': 4}",44.99,"litmus_chaosengine_experiment_verdict{app=""recommendation"",experiment=""disk-fill""} 1
litmus_chaosengine_experiment_duration_seconds{app=""recommendation"",experiment=""disk-fill""} 534.24
litmus_experiment_result_probe_success_percentage{app=""recommendation"",probe=""db-connectivity""} 4.24
","{'team': 'growth', 'criticality': 'P1', 'release': 'v1.2.42'}",post-deployment-check
c2ebe897-9adf-4abc-ad81-9ac531e1a76c,2025-10-10T03:27:41.802690Z,2025-10-10T03:32:52.088872Z,production,orders,orders-pod-delete-chaos,pod-delete,Failed,Fail,310.29,namespace,False,,,orders-pod-29,node-2,10.0.64.18,15.29,42.09,16.63,261.78,585.26,351.54,75.03,225.28,123.9,2.65,18.57,8.44,liveness-probe,96.05,1,"{'probe_name': 'liveness-probe', 'checks': 1, 'success_percentage': 96.05, 'failures': 0}",73.48,"litmus_chaosengine_experiment_verdict{app=""orders"",experiment=""pod-delete""} 0
litmus_chaosengine_experiment_duration_seconds{app=""orders"",experiment=""pod-delete""} 310.29
litmus_experiment_result_probe_success_percentage{app=""orders"",probe=""liveness-probe""} 96.05
","{'team': 'growth', 'criticality': 'P2', 'release': 'v4.17.7'}",pre-deployment-validation
658493c9-909d-42b3-bd59-e1060c484487,2025-10-10T04:07:41.802690Z,2025-10-10T04:14:45.705188Z,staging,auth,auth-node-reboot-chaos,node-reboot,Completed,Error,423.9,pod,False,,,auth-pod-13,node-4,10.0.69.219,7.73,57.67,17.68,333.68,815.84,430.99,133.9,272.9,179.9,1.45,13.45,1.34,liveness-probe,79.37,9,"{'probe_name': 'liveness-probe', 'checks': 9, 'success_percentage': 79.37, 'failures': 3}",,"litmus_chaosengine_experiment_verdict{app=""auth"",experiment=""node-reboot""} 0
litmus_chaosengine_experiment_duration_seconds{app=""auth"",experiment=""node-reboot""} 423.9
litmus_experiment_result_probe_success_percentage{app=""auth"",probe=""liveness-probe""} 79.37
","{'team': 'payments-team', 'criticality': 'P0', 'release': 'v2.7.50'}",post-deployment-check
f17fb3af-64eb-4bcc-9336-50a8b25f98e2,2025-10-10T07:16:41.802690Z,2025-10-10T07:20:21.536122Z,production,user-service,user-service-io-stress-chaos,io-stress,Completed,Pass,219.73,cluster,False,,,user-service-pod-20,node-13,10.0.245.135,33.11,38.27,42.56,274.82,472.31,310.84,69.56,243.93,143.19,3.2,10.48,12.8,db-connectivity,50.29,1,"{'probe_name': 'db-connectivity', 'checks': 1, 'success_percentage': 50.29, 'failures': 0}",57.21,"litmus_chaosengine_experiment_verdict{app=""user-service"",experiment=""io-stress""} 1
litmus_chaosengine_experiment_duration_seconds{app=""user-service"",experiment=""io-stress""} 219.73
litmus_experiment_result_probe_success_percentage{app=""user-service"",probe=""db-connectivity""} 50.29
","{'team': 'core-platform', 'criticality': 'P1', 'release': 'v2.5.20'}",on-demand-run
e334c13d-4070-44ef-ab49-cdf3ae4e1c51,2025-10-10T03:03:41.802690Z,2025-10-10T03:13:10.555156Z,staging,inventory,inventory-pod-kill-chaos,pod-kill,Completed,Error,568.75,pod,False,,,inventory-pod-18,node-5,10.0.155.158,26.0,67.43,27.61,109.92,403.38,190.32,68.19,252.22,53.13,4.32,7.57,13.7,http-response,26.47,4,"{'probe_name': 'http-response', 'checks': 4, 'success_percentage': 26.47, 'failures': 4}",,"litmus_chaosengine_experiment_verdict{app=""inventory"",experiment=""pod-kill""} 0
litmus_chaosengine_experiment_duration_seconds{app=""inventory"",experiment=""pod-kill""} 568.75
litmus_experiment_result_probe_success_percentage{app=""inventory"",probe=""http-response""} 26.47
","{'team': 'growth', 'criticality': 'P2', 'release': 'v1.15.40'}",rollback-test
ea60b31b-7f7d-4d7a-9a7d-17d176e2c469,2025-10-10T03:46:41.802690Z,2025-10-10T03:53:08.737527Z,production,inventory,inventory-io-stress-chaos,io-stress,Failed,Fail,386.93,pod,True,134.68,manual-intervention,inventory-pod-20,node-15,10.0.37.177,19.11,42.92,11.98,351.52,477.14,449.12,69.73,143.46,141.01,2.57,6.82,3.47,readiness-probe,26.75,4,"{'probe_name': 'readiness-probe', 'checks': 4, 'success_percentage': 26.75, 'failures': 1}",54.29,"litmus_chaosengine_experiment_verdict{app=""inventory"",experiment=""io-stress""} 0
litmus_chaosengine_experiment_duration_seconds{app=""inventory"",experiment=""io-stress""} 386.93
litmus_experiment_result_probe_success_percentage{app=""inventory"",probe=""readiness-probe""} 26.75
","{'team': 'payments-team', 'criticality': 'P0', 'release': 'v3.12.39'}",post-deployment-check
4f85c628-ed6c-4774-86e4-2f5cf9f8c417,2025-10-10T04:31:41.802690Z,2025-10-10T04:41:19.600772Z,staging,orders,orders-memory-stress-chaos,memory-stress,Completed,Pass,577.8,node,False,,,orders-pod-33,node-15,10.0.255.226,1.9,68.07,2.01,388.34,456.67,358.92,11.06,104.99,96.94,3.27,22.09,7.71,readiness-probe,43.09,5,"{'probe_name': 'readiness-probe', 'checks': 5, 'success_percentage': 43.09, 'failures': 5}",53.7,"litmus_chaosengine_experiment_verdict{app=""orders"",experiment=""memory-stress""} 1
litmus_chaosengine_experiment_duration_seconds{app=""orders"",experiment=""memory-stress""} 577.8
litmus_experiment_result_probe_success_percentage{app=""orders"",probe=""readiness-probe""} 43.09
","{'team': 'search-team', 'criticality': 'P1', 'release': 'v3.1.25'}",scheduled-experiment
e4269117-9c35-4506-b64a-84d9f2cc764b,2025-10-09T23:07:41.802690Z,2025-10-09T23:13:21.083725Z,staging,user-service,user-service-process-kill-chaos,process-kill,Running,Pass,339.28,pod,True,292.65,manual-intervention,user-service-pod-49,node-18,10.0.143.212,15.55,84.63,16.71,177.96,207.31,198.45,80.88,79.33,65.55,3.57,35.73,7.8,liveness-probe,60.63,9,"{'probe_name': 'liveness-probe', 'checks': 9, 'success_percentage': 60.63, 'failures': 2}",60.04,"litmus_chaosengine_experiment_verdict{app=""user-service"",experiment=""process-kill""} 1
litmus_chaosengine_experiment_duration_seconds{app=""user-service"",experiment=""process-kill""} 339.28
litmus_experiment_result_probe_success_percentage{app=""user-service"",probe=""liveness-probe""} 60.63
","{'team': 'search-team', 'criticality': 'P2', 'release': 'v3.5.25'}",rollback-test
a963a0ca-791b-4b4d-a3b6-a11b6d91ca33,2025-10-10T03:25:41.802690Z,2025-10-10T03:31:40.068860Z,staging,recommendation,recommendation-kube-api-failure-chaos,kube-api-failure,Completed,Pass,358.27,node,False,,,recommendation-pod-22,node-4,10.0.213.150,35.01,79.06,36.95,142.94,453.52,237.35,116.12,153.9,102.28,2.4,23.37,9.05,db-connectivity,14.78,4,"{'probe_name': 'db-connectivity', 'checks': 4, 'success_percentage': 14.78, 'failures': 0}",44.67,"litmus_chaosengine_experiment_verdict{app=""recommendation"",experiment=""kube-api-failure""} 1
litmus_chaosengine_experiment_duration_seconds{app=""recommendation"",experiment=""kube-api-failure""} 358.27
litmus_experiment_result_probe_success_percentage{app=""recommendation"",probe=""db-connectivity""} 14.78
","{'team': 'payments-team', 'criticality': 'P0', 'release': 'v1.14.20'}",post-deployment-check
4fe7b26b-0b97-424f-8f46-84f7bdbfd18e,2025-10-10T05:08:41.802690Z,2025-10-10T05:12:52.513955Z,qa,auth,auth-disk-fill-chaos,disk-fill,Failed,Fail,250.71,node,False,,,auth-pod-4,node-5,10.0.106.144,19.66,46.04,28.79,210.88,454.1,220.13,135.5,307.71,197.19,4.02,14.59,7.83,liveness-probe,27.9,5,"{'probe_name': 'liveness-probe', 'checks': 5, 'success_percentage': 27.9, 'failures': 1}",46.71,"litmus_chaosengine_experiment_verdict{app=""auth"",experiment=""disk-fill""} 0
litmus_chaosengine_experiment_duration_seconds{app=""auth"",experiment=""disk-fill""} 250.71
litmus_experiment_result_probe_success_percentage{app=""auth"",probe=""liveness-probe""} 27.9
","{'team': 'search-team', 'criticality': 'P1', 'release': 'v2.15.20'}",post-deployment-check
